rriverabo|zay58KoGQ8ijdwwmitte%|36:df:a8:d2:eb:1c|67.135.221.45|1,33,3,6,15,28,51,58,59|dhcpcd-5.5.6
pmeyerbp|zay2dsQuEEmitte%|41:d6:c5:2a:46:74|196.15.163.204|1,3,6,15,119,95,252,44,46|
bpiercebq|zayxAmqq91hAgsDmitte%|45:3f:82:07:d5:f7|45.180.115.23|1,3,6,15,119,252|
swheelerbr|zayyV1jca8E1emitte%|e1:c3:a5:fc:95:75|107.211.108.12|1,3,6,15,119,252|
jhayesbs|zaybfBUIpNUmitte%|2b:c0:e7:44:cc:f6|252.113.51.12|1,3,6,15,26,28,51,58,59|android-dhcp-6.0
mricebt|zayjHU70iqicfnmitte%|6e:d1:7a:c4:f1:a7|92.3.241.213|1,121,3,6,15,119,252|
treidbu|zaymUFcBIV6Jmitte%|66:f7:b8:e6:a0:e7|106.112.48.34|1,3,6,15,119,95,252,44,46|
pwestbv|zay8S5yQREmitte%|39:f9:97:24:4c:b1|206.176.74.38||
dfordbw|zay4f3AWlXkyYwmitte%|4d:06:cd:ae:dc:c8|214.74.28.93||
varmstrongbx|zayDUzgqfE1Gmitte%|85:a8:03:4e:72:78|85.56.176.245|1,3,43,44,46,47,6,33,121,249|MSFT 98_
rgrahamby|zayT3IbGXw0hpsmitte%|e2:dc:1a:d5:8f:4f|48.162.103.125|1,33,3,6,15,28,51,58,59|dhcpcd-5.5.6
handersonbz|zayQWJcwoIJNxumitte%|7f:ad:9c:66:90:cf|17.59.12.70||
agriffinc0|zay5ohkd29AvFBmitte%|9d:53:50:06:d1:7b|80.178.172.120|1,121,3,6,15,119,252|
thunterc1|zayN0eyBiaiUmitte%|0d:a1:d6:f4:c3:9e|254.53.192.158|1,121,3,6,15,119,252|
jaustinc2|zay8tzpBDU7mitte%|3a:68:64:91:25:b0|41.126.52.171||
belliottc3|zayU6AmM290K52Gmitte%|cf:e4:8a:78:19:f9|164.50.16.191|1,33,3,6,15,28,51,58,59|dhcpcd-5.5.6
bnicholsc4|zay0QOBbD2xkmitte%|e4:a3:07:97:81:22|40.166.83.210|1,33,3,6,15,26,28,51,58,59|dhcpcd-5.5.6
acookc5|zayzdX4LYmitte%|53:df:31:ef:ed:b8|183.183.130.73|1,3,6,15,119,95,252,44,46|
llittlec6|zayKUPfmbQERawmitte%|44:85:b0:69:6d:83|232.14.118.206|1,33,3,6,15,28,51,58,59|
dpricec7|zayO75rTtwUxnmitte%|7b:9d:42:01:44:ec|153.236.3.229||
kmasonc8|zay5C3pbwvVemitte%|ea:a2:c6:19:d1:76|187.243.106.53|1,33,3,6,15,28,51,58,59|dhcpcd-5.5.6
jhendersonc9|zayL70xxKFvemitte%|77:88:b8:cf:a7:07|241.138.144.25|1,121,3,6,15,119,252|
nruizca|zayrr1GzxIgKBmitte%|e2:a7:f6:88:c2:20|103.123.24.139|1,121,3,6,15,119,252|
bcolemancb|zayjYtlq45ZwTRmitte%|02:81:2c:07:ea:78|59.215.191.61|1,3,6,15,119,252|
jbryantcc|zayi6Esknzi11mxmitte%|40:5a:b2:f9:99:f1|138.19.150.195|1,121,3,6,15,119,252|
acampbellcd|zaysaSVFodgeGdwmitte%|a8:57:d5:7c:fc:33|133.128.109.35|1,121,3,6,15,119,252|
djenkinsce|zayVfrgr8mitte%|d5:bd:11:a5:7c:22|229.110.153.218|1,121,3,6,15,119,252|
rgonzalezcf|zayzMbjIsBE6Wmitte%|1d:88:2d:0f:b8:b0|248.6.39.214|1,15,3,6,44,46,47,31,33,121,249,43|MSFT 5.0
jwoodscg|zayHq2thPmitte%|f2:6c:b3:f4:3c:f2|140.41.31.71|58,59,6,15,51,54,1,3|
rdaych|zayh9FzfCnvosmitte%|bb:fb:45:77:f0:98|154.208.236.97|1,33,3,6,12,15,28,42,51,58,59,119|dhcpcd-5.5.6
acarterci|zayQufDIwmitte%|5c:ad:f8:bb:e8:04|54.215.141.112|1,15,3,6,44,46,47,31,33,121,249,252,43|MSFT 5.0
sstanleycj|zayMTg0g3QtRmitte%|1c:b6:53:78:a1:cd|25.71.119.115|1,121,33,3,6,28,51,58,59|dhcpcd 4.0.15
dturnerck|zayPgRcpyfHjLwZmitte%|c9:77:b8:02:bd:d6|234.189.66.238|1,33,3,6,15,28,51,58,59|dhcpcd-5.5.6
trichardscl|zayGOPhAdmitte%|c7:59:ad:1b:dc:9d|124.13.73.147|1,33,3,6,15,28,51,58,59|dhcpcd-5.2.10
trussellcm|zayQ0Y7rHbgeK8mitte%|27:79:16:18:65:40|174.64.84.150|1,33,3,6,15,28,51,58,59|dhcpcd-5.5.6
sgonzalescn|zaybm9fyqmitte%|97:e3:21:b6:19:b4|199.239.158.82|1,3,15,6|PS4\0
kdiazco|zayzXNuWUmitte%|bc:d3:83:a3:35:f9|238.20.41.108|1,33,3,6,15,28,51,58,59|
abennettcp|zayKYERF3jRv2mitte%|df:42:2b:7e:b5:de|187.25.108.246||
jmurphycq|zayATUtjLBLyj8Smitte%|73:c0:98:a3:ef:51|107.97.109.131|1,3,6,15,119,252|
jknightcr|zayKR5YtNPmitte%|d3:a9:60:c3:6d:80|90.2.32.5||
pwardcs|zayLhM0nUMmitte%|f8:6e:35:4b:86:04|38.18.119.157||
ehughesct|zayhUIpHPOWDaNmitte%|3c:b1:e1:4f:7d:1b|76.23.247.176|1,3,6,15,119,252|
radamscu|zayRZZFX3Rvmitte%|b2:c5:bf:98:8c:b6|193.171.215.241||
ecarpentercv|zaybSfAzGkh1mitte%|9b:5d:5a:f4:77:54|102.113.149.153|1,3,6,15,119,95,252,44,46|
nowenscw|zaygKqLnCGFaTEwmitte%|6b:21:45:4f:6e:43|222.169.90.128|1,33,3,6,15,28,51,58,59|dhcpcd-5.5.6
astanleycx|zaymwD1p77fNjtmitte%|78:d5:94:05:8d:ab|145.58.67.144|1,33,3,6,15,28,51,58,59|dhcpcd-5.5.6
dfreemancy|zayKWnqP2Nfi7PZmitte%|7d:1e:35:16:61:c3|131.27.116.240||
drodriguezcz|zay88A05pvfYFmitte%|39:7c:bd:e0:aa:3d|55.73.10.194|1,121,3,6,15,119,252|
pcarrd0|zay6dsWXPaM8Smitte%|1a:87:8d:25:56:f2|226.230.91.120|58,59,6,15,51,54,1,3|
jhowardd1|zayBcv3z9mitte%|94:ef:53:f8:de:6b|243.176.69.119|1,33,3,6,15,28,51,58,59|dhcpcd-5.5.6
dcoled2|zayibglULxQHemitte%|5b:ea:b7:7b:35:e1|96.6.61.12||
cwoodd3|zayzsOSVtMmitte%|c1:78:7e:6e:db:24|3.147.71.15||
mbarnesd4|zayYOj43zgEsmitte%|9a:66:c2:71:52:e9|125.3.23.215|1,3,6,15,119,252|
mmorenod5|zaypPX3bmROmitte%|43:09:cf:45:8e:f6|168.137.128.199||
hhilld6|zay4SAmJnruB8mitte%|da:72:82:68:fa:f2|58.87.130.30|1,33,3,6,15,28,51,58,59|dhcpcd-5.2.10:Linux-2.6.35.14-ics+:armv6l:GT-S5660 Board
ksnyderd7|zayotGubjDw8FS4mitte%|c1:77:2e:65:4a:f8|138.164.244.90|1,33,3,6,15,28,51,58,59|dhcpcd-5.5.6
chuntd8|zayjIQpBYDmitte%|1d:8f:b7:8e:31:dc|194.236.245.187|1,15,3,6,44,46,47,31,33,121,249,43|MSFT 5.0
mryand9|zayiju3tCmitte%|0a:bb:6d:1e:87:46|65.45.19.219|1,15,3,6,44,46,47,31,33,121,249,43|MSFT 5.0
jbanksda|zayC2I2f0Uz64Eomitte%|fe:bb:41:dd:a8:fd|28.98.233.204||
afisherdb|zaynHqdmkrKHRxmitte%|14:f6:46:27:d5:05|226.161.120.242|1,121,3,6,15,119,252,95,44,46|
lfosterdc|zayYNkJ2CpdQBPmitte%|86:ca:ac:e0:14:d4|215.130.47.104||
dlopezdd|zayZfv9KVHlmitte%|ad:17:33:20:5c:4b|105.1.8.100|1,121,3,6,15,119,252|
jnguyende|zay4uPNldrvmitte%|39:d4:5d:12:69:a5|193.56.59.65|1,121,3,6,15,119,252|
akingdf|zayRDkbVwfmitte%|75:2c:63:2d:74:e4|165.183.198.134||
jcolemandg|zayUTkanHxTbmitte%|91:5d:fb:86:1e:45|204.173.188.63|1,15,3,6,44,46,47,31,33,121,249,43|MSFT 5.0
ffernandezdh|zayY8HqjTAUL4ommitte%|f7:eb:84:76:fb:19|167.122.79.255|1,15,3,6,44,46,47,31,33,121,249,252,43|MSFT 5.0
ekingdi|zayzPALJhvHFgmqmitte%|7c:e7:4a:4f:b7:74|34.102.121.218||
ekimdj|zayKUdLXamitte%|ff:79:df:03:cd:11|160.68.243.130|1,33,3,6,15,28,51,58,59|dhcpcd-5.5.6
dhughesdk|zayObjrFGfxnmitte%|4a:f7:fb:18:a7:a9|111.61.42.138|1,28,2,3,15,6,119,12,44,47,26,121,42,121,249,33,252,42|
jowensdl|zaym4JHDzaamitte%|a9:84:88:35:d1:16|21.36.79.51|1,33,3,6,15,28,51,58,59|dhcpcd-5.5.6
bmorgandm|zay7bxHwTFguDromitte%|55:d9:40:28:5b:6f|222.250.57.180|1,33,3,6,15,28,51,58,59|dhcpcd-5.5.6
rmcdonalddn|zayiHpQLkg0vZmitte%|03:d1:dd:e3:90:48|58.35.230.109|1,33,3,6,15,26,28,51,58,59|dhcpcd-5.5.6
dgordondo|zayOLl1WLFaa08mitte%|c1:52:a3:90:60:04|190.104.218.43||
rreyesdp|zayOJt1m9fkAmitte%|4f:22:81:52:78:2c|255.251.244.49|1,33,3,6,15,28,51,58,59|dhcpcd-5.5.6
jpetersdq|zaywg6M3JegUomitte%|55:ef:49:da:13:02|98.10.227.143|1,3,6,15,119,95,252,44,46|
vryandr|zayyqWVntAmitte%|6e:ee:69:ec:07:7d|125.19.247.245|1,15,3,6,44,46,47,31,33,121,249,43|MSFT 5.0
kstevensds|zayGVOMAT7KWoUmitte%|93:ed:e9:75:b8:69|239.67.225.139||
trobinsondt|zay3lhD9JBii1jmitte%|ad:e0:d2:0e:48:01|2.152.77.55|1,15,3,6,44,46,47,31,33,121,249,252,43|MSFT 5.0
kreiddu|zayNioc9KLGmitte%|3a:aa:4a:eb:ce:b4|148.34.145.120||
ewagnerdv|zayXdVFFu8vhmitte%|35:37:9a:8f:83:1d|250.69.101.79||
hfosterdw|zayFUZk248yDmAqmitte%|d4:d1:44:37:60:c8|54.213.157.176|1,3,6,15,119,252|
ahilldx|zayW8e2KNmitte%|c4:d3:76:6e:04:b8|198.9.167.178||
larmstrongdy|zayzbPOs5mitte%|0a:23:a4:42:d4:52|65.22.222.77|1,33,3,6,15,26,28,51,58,59|dhcpcd-5.5.6
kmedinadz|zaynnyzNoAMevJmitte%|d8:bc:9a:20:97:31|140.226.145.96|1,3,6,15,119,95,252,44,46|
hbarnese0|zayp8RsMUzmitte%|54:92:91:6d:f3:60|210.218.223.231|1,33,3,6,28,51,58,59|dhcpcd-5.2.10:Linux-3.0.15-M250S.UG26.1655-CL906886:armv7l:SHW-M250S
rgarciae1|zayjzYVlmhrmitte%|1b:0d:5c:6f:d6:10|75.94.151.2||
cvasqueze2|zayYjHWlaX2mitte%|08:3e:94:70:a7:56|203.41.94.47||
cflorese3|zaycFUBpdrtWnmitte%|2c:f2:5a:4e:f0:33|146.43.134.191|1,33,3,6,28,51,58,59|dhcpcd-5.2.10:Linux-3.0.15-I9100XWLP7-CL340913:armv7l:SMDK4210
hgarrette4|zayCuBY90kPomitte%|41:c8:09:a1:b5:be|8.0.202.116|1,121,3,6,15,119,252|
rshawe5|zayHr7GvVUmitte%|53:74:01:f1:b1:91|36.196.6.80|1,121,3,6,15,119,252|
kcartere6|zayCHpdLcYXxqmitte%|5d:f5:46:69:3e:ad|76.115.253.41||
tmendozae7|zayVnly7ambmitte%|ce:27:b7:b4:ec:17|251.74.236.51|1,15,3,6,44,46,47,31,33,121,249,43|MSFT 5.0
jolsone8|zayKwwpDykCHXmitte%|47:e5:22:d0:7f:d5|117.72.232.209|1,33,3,6,15,26,28,51,58,59|dhcpcd-5.5.6
jstevense9|zayS3JoD9hTmitte%|de:c2:7c:c2:ac:b1|64.239.197.229|1,121,3,6,15,119,252|
swalkerea|zayw0k8NYmitte%|d3:7b:df:b3:55:0e|208.225.252.66||
jwhiteeb|zayM7w5L6swTmitte%|fb:e2:b9:64:78:72|178.195.194.254|1,33,3,6,15,28,51,58,59|dhcpcd-5.2.10
akennedyec|zayAGzomiwFmitte%|40:9a:e5:e1:2d:48|180.2.218.167|1,33,3,6,15,26,28,51,58,59|dhcpcd-5.5.6
pellised|zayHoxsxzmitte%|ff:46:68:ee:24:7f|248.88.83.194|1,15,3,6,44,46,47,31,33,121,249,43|MSFT 5.0
barmstrongee|zay3fqY2dG1MfJmitte%|d6:80:b8:9f:78:03|202.108.22.120|1,15,3,6,44,46,47,31,33,121,249,43|MSFT 5.0
fwarrenef|zayVsI6L8mitte%|ba:98:3d:e3:a5:a5|88.90.137.80|1,121,3,6,15,119,252|
jkellyeg|zayGhLYy0OIN5cmitte%|a5:bc:d2:46:db:ca|75.251.101.85|1,15,3,6,44,46,47,31,33,121,249,252,43|MSFT 5.0
jhowardeh|zaytLAb7lW3Mmitte%|0b:25:27:26:db:c9|118.127.171.249|1,15,3,6,44,46,47,31,33,121,249,43|MSFT 5.0
kgrantei|zay3GVoLNBWmitte%|b4:7e:14:a0:03:a8|230.68.177.25||
rmorrisej|zayPqO63jvFsREmitte%|bf:32:a6:b4:3f:72|110.107.185.3||
cgibsonek|zay91nv3fOlWmitte%|2c:93:29:99:79:be|34.215.80.90|1,3,6,15,31,33,43,44,46,47,121,249,252|MSFT 5.0
rmcdonaldel|zay4dhSwedCKmitte%|2b:7e:28:b8:5c:5d|33.49.147.186|1,33,3,6,15,28,51,58,59|dhcpcd-5.5.6
smorrisonem|zayctjiVqYaGmitte%|53:d9:77:11:6b:e4|97.64.31.155|1,33,3,6,15,28,51,58,59|dhcpcd-5.5.6
dcruzen|zayc93msQrJmmitte%|22:c1:23:76:11:23|242.51.29.206|1,3,6,15,119,252|
gbaileyeo|zayYceTx2toOmitte%|7b:dc:71:30:ed:85|126.230.132.236|1,33,3,6,15,28,51,58,59|dhcpcd-5.5.6
jthomasep|zayu2PEGt4qk4mitte%|12:43:1a:31:90:1a|86.82.131.60|1,33,3,6,15,28,51,58,59|dhcpcd-5.2.10
mbarneseq|zayUESPJJmitte%|fa:62:00:2f:e2:e2|195.26.255.145|1,15,3,6,44,46,47,31,33,121,249,43,195|MSFT 5.0
dbakerer|zay2Z1b3CPu5mitte%|1f:c6:f9:b4:e9:77|128.15.226.143||
fperezes|zayPj4c7r6jmitte%|86:93:78:1c:73:2b|70.226.205.37|58,59,6,15,51,54,1,3|
scarret|zaypUsbBZmitte%|bc:43:73:f2:f5:cf|153.138.54.109||
wmorrisoneu|zay2ZRwMQmitte%|96:19:5a:1b:30:76|172.57.244.185||
rfreemanev|zay6btPTgiSWDmitte%|cb:43:50:68:2d:33|73.89.137.137|1,121,3,6,15,119,252|
jdunnew|zaylRUsMaoDWmitte%|00:4b:ea:5e:f7:24|22.244.225.44|1,3,6,15,119,95,252,44,46|
hcrawfordex|zayNPiedIGIPmitte%|1c:4f:94:57:1b:ec|46.206.4.203|1,15,3,6,44,46,47,31,33,121,249,252,43|MSFT 5.0
rryaney|zayd2Yt1gKb7kFmitte%|4a:ad:20:ed:b7:93|33.97.0.146|1,15,3,6,44,46,47,31,33,121,249,43|MSFT 5.0
jlawsonez|zaysDq7Xtd7Uqmitte%|39:7f:f9:2c:29:16|195.83.47.135|1,121,3,6,15,119,252|
rbarnesf0|zayFXqpO1bsUmitte%|da:e8:4a:f7:cf:3a|222.83.212.0|1,15,3,6,44,46,47,31,33,121,249,252,43|MSFT 5.0
awashingtonf1|zayzny05HMmitte%|27:33:37:dc:d5:19|156.70.244.192|1,33,3,6,15,26,28,51,58,59|dhcpcd-5.5.6
pjordanf2|zay7rqZc9Uhmitte%|b7:c5:c9:f8:a1:9a|200.7.255.237|1,15,3,6,44,46,47,31,33,121,249,252,43|MSFT 5.0
rfordf3|zayZ5L128tnmitte%|16:9f:fc:c7:3d:83|140.162.79.76|1,33,3,6,15,28,51,58,59|dhcpcd-5.5.6
ldanielsf4|zayNluAXOxubmitte%|bc:b3:92:40:bd:18|5.176.242.59|1,121,3,6,15,119,252|
ehansonf5|zay3KtVi3fZ1mitte%|b4:3e:a2:4b:10:24|209.120.172.28|1,3,6,15,119,252|
msimpsonf6|zayTz9ROnK8Xif9mitte%|40:91:87:9e:54:d2|95.219.76.214|1,33,3,6,15,26,28,51,58,59|dhcpcd-5.5.6
adiazf7|zayKTtWyXUmJsmitte%|37:75:df:31:3a:11|104.0.56.245|1,121,3,6,15,119,252|
jyoungf8|zay3FdGNUAbmitte%|c5:45:68:bc:b9:d5|83.110.136.245|1,33,3,6,15,28,51,58,59|dhcpcd-5.5.6
ssullivanf9|zaysmLozY2LHIWmitte%|f4:62:48:9f:c7:81|14.56.238.197|1,15,3,6,44,46,47,31,33,121,249,252,43|MSFT 5.0
mwrightfa|zayuzuR3f4mitte%|4b:5f:89:81:31:10|123.85.25.70|1,15,3,6,44,46,47,31,33,121,249,43|MSFT 5.0
rkimfb|zaySQpgQxamitte%|c9:6e:f0:ae:75:04|59.63.158.199|1,3,6,15,119,252|
nrobertsfc|zayQF0v7Moxmlmitte%|07:d9:a5:5f:c8:55|52.234.244.156|1,33,3,6,15,28,51,58,59|dhcpcd-5.2.10
kcarpenterfd|zayYEyg7zKgVqmitte%|e3:b5:ad:47:f1:65|207.180.42.102|1,121,3,6,15,119,252|
dfoxfe|zayyI1Hs9C38YHRmitte%|a6:1b:b4:15:15:57|242.54.72.32|1,33,3,6,15,28,51,58,59|dhcpcd-5.5.6
jmillsff|zay1lHhACUeumitte%|af:dc:85:5a:da:dd|166.241.60.193|1,33,3,6,15,28,51,58,59|dhcpcd-5.5.6
freyesfg|zayoyLkdhrYBWmitte%|ba:e2:94:d2:a0:48|150.158.134.129|1,3,6,15,119,252|
ahudsonfh|zayTDvkS9ez2qamitte%|1f:46:c0:13:53:42|244.50.204.66|1,33,3,6,15,28,51,58,59|dhcpcd-5.2.10
srobinsonfi|zayT9JvW18OiPcmitte%|fa:2a:70:77:75:7b|69.91.92.41|1,15,3,6,44,46,47,31,33,121,249,43|MSFT 5.0
pburnsfj|zay0d8kPfmTY7Fxmitte%|6e:de:c5:66:ab:ea|107.26.24.107|1,3,6,15,119,95,252,44,46|
kgilbertfk|zayTc9DfMuCjJbmitte%|e7:97:5d:94:5f:5b|36.114.213.204|1,33,3,6,15,28,51,58,59|dhcpcd-5.2.10
amarshallfl|zayjtpdsLmitte%|fe:37:06:38:be:f0|109.58.32.65|1,33,3,6,15,26,28,51,58,59|dhcpcd-5.5.6
lbennettfm|zayAtjHKVA4Jmitte%|de:2b:14:e8:8a:db|156.155.183.9|1,15,3,6,44,46,47,31,33,121,249,252,43|MSFT 5.0
jdixonfn|zayuAz7trtvOnhmitte%|07:0c:4f:bc:9a:a1|241.208.188.255||
bchavezfo|zayG1eTiRmitte%|47:35:f5:41:da:88|222.233.23.9|1,121,3,6,15,119,252|
iperkinsfp|zayZCldKEd7Tromitte%|8e:68:90:fe:f1:f2|196.123.124.71|1,121,3,6,15,119,252|
jcoxfq|zayyecanQdZomitte%|5e:fd:4b:de:59:8a|190.216.174.135|1,33,3,6,15,28,51,58,59|dhcpcd-5.5.6
spaynefr|zayjXfovLmitte%|63:8b:37:2d:47:92|64.13.191.199|1,33,3,6,15,28,51,58,59|dhcpcd-5.5.6
nschmidtfs|zayoA2Ut8zmitte%|e6:34:12:b3:9c:88|126.35.205.221|1,33,3,6,15,26,28,51,58,59|dhcpcd-5.5.6
sperkinsft|zaydLqfVtmitte%|a4:9f:8c:65:5e:cf|80.64.34.23|58,59,6,15,51,54,1,3|
jharperfu|zaytlEHMwi47amitte%|0c:95:c0:d5:af:fb|27.61.182.207|1,15,3,6,44,46,47,31,33,121,249,252,43|MSFT 5.0
smontgomeryfv|zaynRX6U3EDPmitte%|c1:53:94:4a:9a:64|224.77.146.77||
jjohnstonfw|zaynGO6SWFiJcykmitte%|59:65:0a:a4:f2:9d|221.108.69.180|1,33,3,6,15,26,28,51,58,59|dhcpcd-5.5.6
bgrayfx|zayxu7NyMKmitte%|a2:19:e5:66:d3:1e|85.56.77.144|1,121,3,6,15,119,252|
hbrownfy|zay0lQJfrur3mitte%|35:31:78:0d:85:69|184.38.159.100|1,33,3,6,15,26,28,51,58,59|dhcpcd-5.5.6
ejordanfz|zayHyHObe4Wmmitte%|08:6d:8b:e6:28:69|103.248.184.251|1,15,3,6,44,46,47,31,33,121,249,43|MSFT 5.0
lscottg0|zayqCL6VL4FGK2imitte%|ea:91:ed:10:ec:1d|166.199.222.238|1,15,3,6,44,46,47,31,33,121,249,43|MSFT 5.0
agutierrezg1|zayQbTZZmmitte%|e1:64:c7:94:d4:32|109.245.173.237|1,33,3,6,15,28,51,58,59|dhcpcd-5.5.6
bevansg2|zaynfKpVcDvA2Bmitte%|6c:54:d9:d0:db:a9|80.116.222.230|1,33,3,6,15,28,51,58,59|dhcpcd-5.5.6
rfernandezg3|zayqspB1CddPmitte%|36:1a:eb:e0:c3:4f|121.251.253.120||
gjenkinsg4|zay9qfuyOoCmitte%|03:48:f9:e6:af:28|213.73.57.121|1,15,3,6,44,46,47,31,33,121,249,43|MSFT 5.0
adiazg5|zayIi5Z8obBRnjmitte%|99:bf:f9:b2:9e:9b|218.12.186.35|1,3,6,15,119,252|
jcollinsg6|zaycsnVPumitte%|1d:2f:b8:f1:8c:bf|71.225.195.189|1,15,3,6,44,46,47,31,33,121,249,43|MSFT 5.0
wjohnsong7|zay92mTMj982mitte%|df:2b:ab:31:a9:e1|86.241.125.220||
rgutierrezg8|zayalmEKB25G4mitte%|50:50:65:b3:ed:04|163.59.239.167|1,33,3,6,15,26,28,51,58,59|dhcpcd-5.5.6
jgilbertg9|zayKnXswPabY15mitte%|74:66:13:b3:24:94|101.133.5.69|1,15,3,6,44,46,47,31,33,121,249,43|MSFT 5.0
vallenga|zayWVOU5S21mitte%|2c:48:d9:6e:d1:37|221.221.161.152|1,33,3,6,15,26,28,51,58,59|dhcpcd-5.5.6
lbakergb|zayc9kyjfBlmitte%|4c:3b:4c:92:88:82|225.136.19.43|1,121,3,6,15,119,252|
plonggc|zay6DVlInmitte%|08:8c:bb:a5:e7:00|80.129.165.168|1,33,3,6,15,28,51,58,59|dhcpcd-5.5.6
rgilbertgd|zaybFGxNWg54mmitte%|4f:3c:d1:73:37:8d|58.67.130.69||
sfordge|zayARZD3xUn8iXmitte%|41:ea:70:28:31:58|119.103.9.152|1,3,6,15,31,33,43,44,46,47,121,249,252|MSFT 5.0
sbishopgf|zaylXdlgvABdO6Amitte%|ca:73:2c:33:e1:fe|188.118.212.190|58,59,6,15,51,54,1,3|
pwhitegg|zayyEjoNAmitte%|29:a9:67:05:3d:46|53.71.178.225|1,3,6,15,119,252|
kwestgh|zayjkKNfbzmitte%|df:d6:c3:8b:db:91|236.251.59.241||
jschmidtgi|zayZJTCvN4WOumitte%|19:67:c5:23:21:b5|121.144.88.237|1,121,3,6,15,119,252|
jandrewsgj|zayZU9ovdN1wmitte%|25:72:41:23:86:7e|234.184.176.225|1,33,3,6,15,26,28,51,58,59|dhcpcd-5.5.6
jkelleygk|zayH6HWLnFmitte%|00:f8:c7:35:f1:51|107.114.239.59|1,121,3,6,15,119,252|
dalexandergl|zay2CJ2PVmitte%|bb:ff:30:d0:dc:18|105.173.247.98|1,33,3,6,15,28,51,58,59|dhcpcd-5.2.10
wharveygm|zayxHv1yrmitte%|34:2e:9e:d3:7a:f3|67.180.228.27||
lhuntgn|zayfr1vgtymitte%|c7:12:9f:ed:02:e0|32.218.97.3|1,33,3,6,15,26,28,51,58,59|dhcpcd-5.5.6
bjamesgo|zayTx9E0qX4Qmitte%|69:bc:5d:91:e1:6e|55.80.167.66|1,121,3,6,15,119,252|
gwelchgp|zay0WueaofntJmitte%|13:4d:9d:c7:34:fa|204.42.124.154|1,121,3,6,15,119,252|
rshawgq|zayXtIeJtUtzmrmitte%|c7:cc:56:cd:74:22|5.34.38.62|1,33,3,6,28,51,58,59|dhcpcd-5.2.10:Linux-3.0.15-I9100XXLQ5-CL753921:armv7l:SMDK4210
rdixongr|zayttjb8dYmitte%|b7:8a:74:22:2c:36|92.253.226.143|1,121,3,6,15,119,252|
mschmidtgs|zayjY4U9mzhbo6mitte%|db:fa:ca:66:0a:10|167.54.37.23||
bgreenegt|zayzZ9kOJv7Qmitte%|64:52:8e:2c:90:62|250.49.24.193|1,33,3,6,15,28,51,58,59|dhcpcd-5.5.6
arogersgu|zayHA9Ut6Mmitte%|f3:8e:fd:c2:dd:18|222.22.64.191|1,33,3,6,15,28,51,58,59|dhcpcd-5.5.6
ahudsongv|zay5Qoutgk6YM4Dmitte%|a0:d2:36:e0:40:4d|106.129.161.159||
mjacobsgw|zayOPkx7OZmitte%|d6:25:a6:09:62:13|164.207.230.43|1,15,3,6,44,46,47,31,33,121,249,43|MSFT 5.0
rharrisongx|zayevGHUB8emitte%|1e:34:e8:a5:47:e1|112.75.5.0|1,15,3,6,44,46,47,31,33,121,249,252,43|MSFT 5.0
lstonegy|zayoCsKhY9nnLxmitte%|c9:dd:bc:81:95:fa|86.219.119.165|1,33,3,6,15,26,28,51,58,59|dhcpcd-5.5.6
rgardnergz|zaywrkTRTbAZmitte%|64:fd:7e:a9:d0:15|199.204.26.35|1,33,3,6,12,15,28,42,51,58,59,119|dhcpcd-5.5.6
awilsonh0|zaysjAm8REmitte%|0b:76:f7:28:ac:df|213.152.49.194|1,33,3,6,15,28,51,58,59|dhcpcd-5.5.6
sgarretth1|zay7bdIQwmitte%|e2:dc:db:a6:19:3e|204.245.2.50|1,33,3,6,15,28,51,58,59|dhcpcd-5.5.6
kbrooksh2|zay3xzflPMjCmitte%|8e:69:b1:a3:ec:97|177.185.165.208|1,3,6,15,119,95,252,44,46|
hstanleyh3|zay2fwuRgOoRpWmitte%|6c:cb:7e:98:92:e7|186.202.219.170|1,121,3,6,15,119,252|
jtorresh4|zayodDVZGP3HLQ1mitte%|8c:a9:8c:81:28:45|79.157.204.240|1,15,3,6,44,46,47,31,33,121,249,252,43|MSFT 5.0
wmartinh5|zayf8G8JO2Oiafamitte%|ca:f5:3f:a6:c4:34|215.150.68.140|1,33,3,6,15,28,51,58,59|
rfisherh6|zayh4Phjhmitte%|ca:55:b1:09:13:85|67.116.36.69|1,33,3,6,15,28,51,58,59|dhcpcd-5.5.6
hwesth7|zaytp3Sn2DxsZyAmitte%|bb:ee:b5:e7:b4:12|168.33.229.81|1,33,3,6,15,28,51,58,59|dhcpcd-5.5.6
acarterh8|zayrQlby8xgkZhWmitte%|c4:db:30:38:8b:35|103.122.12.215|1,33,3,6,15,28,51,58,59|
jjonesh9|zayZAk653eXyxDQmitte%|b2:6c:46:6b:13:46|92.65.123.51|58,59,6,15,51,54,1,3|
msnyderha|zaycUvaBr5lFcaXmitte%|c8:19:40:47:e3:01|223.127.75.50|1,15,3,6,44,46,47,31,33,249,43|MSFT 5.0
jmitchellhb|zayxM2VFcaF1BX7mitte%|a3:ba:43:2b:b0:c8|37.73.162.176|1,15,3,6,44,46,47,31,33,121,249,43|MSFT 5.0
bfoxhc|zayBQV7OaKoRwVimitte%|e4:0d:35:40:f2:5d|108.201.1.50|1,3,6,15,119,252|
jcoxhd|zayoqKxlemitte%|71:83:6c:69:12:50|81.109.170.189|1,3,6,15,119,252|
bphillipshe|zayRi2KhrAkJmitte%|7d:50:d8:c7:1b:9b|239.208.245.159|1,15,3,6,44,46,47,31,33,121,249,252,43|MSFT 5.0
